eng,darija_ar,transl
"It makes me think of a bar I know, who's got a lot of charm","كايخلي نفكار فواحاد لحانا كانعرفها, زوينا بزاف","He keeps coming up with unique ideas that I never knew, he's really good."
Just get on and start prepping the vegetables for tonight,غير بدا تاتڭادّ لخضرا ت هاد الليلا,Just be careful not to get lost in the dark tonight.
"I'm going up, but I'm keeping my phone nah!","غادي نتلاع, والاكين أنخكي عاندي تéلéپهون ناه!","I'm going to chill, but if you need me, hit me up on the phone!"
You are a junior sous chef and you had better remember it,نتا غي طبّاخ سغر أُحسّن ليك تفكرها,"You're not a good cook, you'd better think about it."
"Honestly, using garlic doesn't suit a person of my caliber!","صراحا, ستيخدام توما ماكاينسبش شي حد بحالي!","Honestly, using social media, no one compares to me!"
Do you know who that rowdy group is over there?,واش عرافتي ديك لماجموعا صاخيبا اللي لهيه,"Did you know that when they gather, they scream louder than her?"
It's a rugby team that celebrates its victory,راه فاريق ديال ريڭبي كايحتافلو برباح ديالهوم,The rugby team is celebrating their victory today.
I could empty this cup in seconds probably!,نقدار ناخوي هاد لكاس ف تاواني غاليبان!,We can win this cup in the upcoming matches!
"Yes, this is my first day in this job","أه, هادا أوال نهار لييا فهاد لخدما","Oh, this is my first day at this job."
and work here to pay my rent,أُ كانخدام هنا باش نخلّس لكرا ديالي,I'm working here to save up for my future.
But I was more interested in questions linked to consciousness,والاكين كنت مهتام كتر بلأسيإلا لمرتابطا بلواعي,But I was more interested in the aesthetic aspect rather than the practical one.
However I've come to the conclusion,واخا هاكّاك أنا وصلت ل واهد الناتيجا,And that's how I reached the desired outcome.
inconsistency is part of the human condition,عادام تاناسوق هووا جوزء من لحالا لباشارييا,"When people travel, they discover a part of themselves."
I think a cup of tea would cheer me up,كانضن شي كوييس ت أتاي غادي يشاجاعني,I think something good is coming my way.
"Good night, and thank you for this evening!",ليلا ساعيدا أُ شوكران علا هاد لعشييا,"Tonight I will treat you, thank you for this dinner."
There are some beautiful people to look at too,كاينين حتا شي ناس زوينين فاش تشوف,There are even some really nice people when you see them.
I've been watching people around the pool for two days,يوماين وانا كانشوف ناس حدا لا پيسسين,"For two days, I was seeing people who were not paying attention."
"Well, go and talk to someone then","واخا, إوا سير هضار معا شي حد","And, now I will talk to someone"
I think there will be bingo soon,كانضن غادي تكون لوعبا ديال بينڭو قريب,I think you're going to be the next big star.
You might want a few drinks or something,تاقدار تابغي شي ماشروبات ولا شي حاجا,You can have any drinks or anything you want.
"No, but it's too late now that you've offered it","لا, والاكين فات لحال دابا مورا ماعرادتها","No, but the fact is that he went alone now, and I don't want it anymore."
Shall we see what is on the activity programme,واش نشوفو أشنو موجود ف بارناماج ناشاط,Shall we see what activities are available in the program?
maybe some archery or silly dancing,إمكن شوييا ديال ريمايا أُ شتيح مبرهش,Maybe a little bit of forgiveness is better than revenge.
We could finish our drinks and investigate,نقادرو نساليو ماشروب ديالنا أُ نبداو نحاققو,We can ask for our drink and start searching.
"I don't have the card, I lost it earlier","ماعنديش بيطاقا, راه توادرات لييا من قبل","I don't have a ticket, they sold out before I could get one"
Did you ever learn to make a fire with a flint?,واش عمّرك تعالامتي تشاعال لعافيا ب سووان?,Have you ever tried the traditional dish in Souq Waqif?
I have three boxes of matches in my left pocket,عاندي تلاتا تلبواطات ت لوقيد فجيبي ليسر,I have three keys to lock the door.
That's a bit of good news about the matches,هادي شوييا ديال لخبارات زوينا علا لوقيد,This is a little bit of good news for the record.
Would you like some tea or coffee?,واش بغيتي شوييا ديال أتاي ولا لقاهوا?,Do you want a little bit of tea or did you find it?
You're not gonna stand there and do nothing!,ماغاديش تبقا واقاف تمّا أُ ماكادير والو,He won't stay still until he reaches Marrakech.
Did you notice any food available at the bar?,واش شافتي شي ماكلا كاينا ف لبار?,Have you seen any good food in the market?
Hope the cat isn't around or I will kick it,كانتمانا ماتكونش لمشا تمّا ولا غادي ندرابها,We were not going out together and we won't be seeing each other.
And then the lift broke down between floors,أُ من بعد خسار سانسور بين ليطاجات,"After losing, censorship is between the lines."
And I even trained to learn how to not be afraid of flying!,حتا تدارابت علا كيفاش مانخافش من طاياران,"Even if you get on it, we won't be afraid of flying."
Would you like anything to eat with your coffee?,بغيتي تاكول شي حاجا معا لقاهوا ديالك,Do you want to eat something with your coffee?
"Good idea, I'll get one too","فيكرا مزيانا, غادي ناخود حتا أنا واحدا","You're thinking well, I'll take one too."
I usually only eat croissant on special occasions,أنا أساسان كاناكول كارواسا فلموناسابت لخاسا سافي,I usually watch Caravans movie on Saturdays at home.
"It's good like this, light, fresh!","راه زوين بحال هاكّا, خفيف, أُ طاياب","He's nice like that, easygoing, and good-hearted."
"Hi, I'm having coffee with an orange juice, please.",أهلان بغيت لقاهوا معا عاسير ليمون عافاك,"Hello, I want to find him with a sour lemon, please."
"Sorry, but the dog in question is not mine!","سماح لييا, والاكين داك لكالب ماشي ديالي","Excuse me, but that dog is not mine."
Can we reschedule for Sunday?,واش نقادرو نعاودو نحادّو ماوعيد نهار لحاد?,Can we meet again and talk about the appointment day after tomorrow?
We can just invite people on the Sunday,نقادرو غير نعاردو علا ناس نهار لحاد,We can only rely on ourselves in the end.
"You know, it's only 8 on Tuesday","كيف كاتعراف, هير 8 سافي نهار تلات","How does she know, it's 8 o'clock on a Tuesday morning."
I take care of the restaurant and you invite the friends,أنا نتكلّف بلماطعام أُ تعايات علا صحاب,I take care of the food and you take care of the drinks for the party.
I believe the new municipal team wants to promote exchange,كانضن لفاريق لبالادي جديد بغا تعزيز تابادول,I think the new team in the city wants to strengthen cooperation.
We're all forced to live together,حنا كاملين بزّز علينا نعيشو معا باعديياتنا,"We are complete opposites, but we live together with our differences."
"When we were born here, it's hard to go to another country","منين تولادنا هنا, صعيب نمشيو لبلاد خرا",It's hard for us to travel to foreign countries from here where we were born.
"Mind you, I m very happy to be celebrating with you","دير فبالك, أنا فارحان بزاف نحتافال معاك","Be careful, I'm very excited to hang out with you."
Shall I organise the barbecue meat and fish,واش ندير شوا ديال لحام أُ لحوت,What should I do with this piece of iron or whale?
"Perhaps you could bring a sword, as a true knight of the Crown!","نقادرو نجيبو سيف, بحال فاريس حاقيقي لتاج","We can get a sword, like a real Parisian crown."
Sorry so slow but I m on my phone,سماح لييا معاتال والاكين أنا ف تيليفون,"Excuse me for a moment, I am on the phone."
Did you have time to take lunch?,واش كان عانداك لواقت باش تاكول لغدا?,Do you have anything specific to eat for tomorrow?
We could use the holiday money we've put by?,واش نقادرو ناخدو لفلوس ديال لعوطلا ليحتينا,Can we get the money for the tickets from the receptionist?
"Running to catch the bus, I twisted my ankle","جريت باش نشاد لحافيلا, لويت كاحيل ديالي","I ran to look for the keys, and I found them in my pocket."
"And when he saw that I was soaking wet, he wouldn't let me in.","أُملي شاف بلي كانت سارد, ماخلانيش ندخال.","My mother saw that she was upset, so she didn't let me in."
I'm sorry you've had such a bad day,سماحليا حيت دوزتي بحال هاد نهار لخايب,Forgive me because you disappointed me today.
please don't tell me you forgot to go shopping,عافاك ماتڭولش ليا بلي نسيتي مامشيتي تقدّا,Please don't remind me that you forgot where you were supposed to go.
"anyway, we are clearly in a massive pickle here","لموهيم, باينا واش حنا فمءقزاك كبير هنا","Don't worry, it seems like we are in a big trouble here."
I can go to the super market and see what they got,نقدّ نمشيو لسوق نشوف أش عندهوم تمّا,Let's go to the market and see what they have.
I'm off and I'll be back with what I find!,أنا غادي خارج أُغادي نرجاع بداكشي ليلقيت!,"I'm going out, I'll see if I find anything to bring back!"
you could suggest a little drinks party at lunchtime,تقدار تاقتارح حافلات ماشروبات سغيرا فواقت لغدا,You can suggest small drinks buses for the picnic tomorrow.
"The other managers of his level, we don't know much about them","لموديرين لخرين فلموساتاوا ديالو, ماكانعرفوش عليهوم بزاف",The other directors at his company don't know much about them.
or at least a step in the right direction,ولا عل أقال خوطوا فل إتيجاه سحيح,Don't go in the wrong direction.
they would traditionally be boiled and served with vinegar,ف التاقاليد كايغليوه أُ كايحطّوه معا لخال,"In traditions, they either love it or they put up with it."
"Yes, we can add olive oil with beets.",أه نقادرو نزيدو زيت زيتون معا لباربا,"Yes, we can add more olive oil to the salad."
now tell me how long have you been an apprentice chef?,دابا ڭولييا شحال أُ نتا طاياب موبتاديء?,"Now tell me, how good are you at starting?"
and since when have essential oils helped anyone?!,منيمتا كانت زويوت لأساسييا كاتعاوان شي حاد?,"When my friends were in trouble, did you help them?"
it stinks all over the plane,كاتعطي منو ريحا خايبا ف ڭاع طايارا,She gives off a scent that gets lost in the wind.
why did I let you convince me to take this plane,علاش خاليتك تقناعني باش ناخدو هاد طايارا,Why did you leave it to convince me to take this flight?
I don't want to see the Alps too close.,مابغيتش نشوف جيبال ديال ألپس قريبا بزاف,I don't want to see the Alps mountains anytime soon.
He's been in Morocco for three years,هادي تلت سنين أُ هوا ف لمغريب,These past three years I've been in Morocco.
"Last year, we traveled to New York.","لعام اللي فات, سافرنا ل نو يورك.","Last year, we traveled to New York."
I wonder why hasn't it been properly fixed yet,كانتساءل علاش ماقادوهش بشكال مازيان حتا لدابا,She wonders why they didn't take him in a good way until now.
I'm paying a fortune for the maintenance of these machines!,أنا كانخالاس تاروا باش نسلاح هاد لألات!,I was completely lost trying to figure out how to use these machines!
I've got some marshmallows in my bag,عاندي شوييا ديال حالوا خاتميا فشكارا ديالي,I have a little bit of his current situation in my mind.
The point of view may be historic or sociological,ويجها ناضار تاقدار تكون تاريخييا ولا إجتيماعييا,"Whether it's historical or social, it must be significant."
And your essay must be the best you've ever written,أُ خاساك يكون ماقالات ديالك أحسان ماكتابتي,It's better if you don't say what's on your mind rather than writing it.
"Hi, planning this party will be fun","مارهبا, تاخطيط لهاد لحافلا غادي إكون مومتيع","Don't worry, planning for this trip will be enjoyable."
of course people will notice you're missing,طابعان غادي إلاحضو ناس بلي راك ماكاينش,They will notice people who you don't even see.
this is how I feel about working here,هادشي باش كانحاس و أنا خدّام هنا,This makes me feel like I'm working here.
What about the time when we were playing cards,إوا أُلواقت لي كانا كانلعبو فيه لكارتا,They used to play cards there every evening.
"Okay, I'm going to the bar to get a drink","واخا, أنا غادي لبار باش ناخاد ماشروب",I'm going to the bar to have a drink.
It tastes better with double cream,أيكون لماداق ديالها حسان معا لكرما لمدوبلا,His taste is good with a touch of elegance and modesty.
"Good morning Mr Hatim, how are you feeling this morning?","صباح ألخير السي هاتيم, كيداير هاد سباح?","Good morning, Mr. Hatim, how are you doing this morning?"
"When I see green, I see red too","ملي كانشوف لون حمار,كانشوف لخدار حتا هووا","If he can't see the color of a donkey, he can see the color of its saddle"
And that may be very difficult to realize,أُ هادشي إقدار إكون صعيب بزاف تڭادّو,This thing might be very difficult to achieve.
I'm not sure what we can do without the map,مامتءكادش أشنو إمكان لينا نديرو بلا خاريطا,We almost don't know what to do without a map.
You mean that smell's coming from your present?,كاتقساد ديك ريحا جايا من لكاضو ديالك,You seem to be carrying the scent of your workplace
I'm not this type of people,أنا ماشي من هاد النوع ديال الناس,I'm not from this type of people.
What do you do in your free time?,شنو كادّير ف واقت ل فاراغ ديالك?,What do you do in your free time?
Have you been in a moroccan 7ammam before?,وهاش مشيتي ل حمّام مغريبي من قبل?,Have you ever been to a Moroccan hammam before?
I'm working hard during exams,أنا كانقرا ب جيدّييا وقت ل إمتيحانات,I was studying well during the exams.
He will not come to my birthday party,ماغاديش يجي ل حفلا ديال عيد ميلادي,He's not coming to my birthday party.
Many of wild animals live in Africa,بزّاف د لحاياوانات لبارّييا كاتعيش ف إفريقيا,Many of the wild animals live in Africa.
The largest animal in the world is the blue whale,أكبار حاياوان ف لعالام هوا لحوت لأزراق,The elderly people in the village are used to the blue whale.
There is a bus stop near the appartement,كاينا ماحاطّا ديال الطوبيس قريبا ل الپارطما,There is a bus stop near the park.
In her free time she read books on cooking,فوقت لفاراغ ديالها كاتقرا كتوبا ديال الطابخ,"During her free time, she reads cookbooks."
What's the best method for cooking beef?,شنو هييّا أحسان طاريقا ديال طياب دلحم,What is the best way to cook lamb meat?
"For breakfast, I have a glass of orange juice","ف لفطور, كانشرب كاس ديال عاسّير دلّيمون","For breakfast, he used to drink a glass of fresh lemon juice."
There is a mound of papers on my desk,كاين جبل ديال لوراق فوق لبورو ديالي,There is a mountain of papers on my desk.
After divorce you are forced to pay alimony,من بعد طلاق بزّز منّك تخلص النافاقا,"After divorce, all hypocrisy disappears from you."
You can't judge a book by it's cover,مايمكنش تحكم علا كتاب من لغلاف ديالو,You can't judge a book by its cover.
My programme is on in a minute,لبرناماج ديالي غادي يبدا من دابا دقيقا,My program will start in exactly one minute from now.
I will do anything to make you happy,غادي ندير أي حاجا باش نخلّيك فرحان,I will do anything to make you happy.
i worked in my garden all day,نهار كامل وانا خدام ف جاردا ديالي,I spent the whole day working in my garden.
"what do you prefer, building traditionally or modern?",سهنو تاتفدل واسه لبني لقديم أُلّا جديد?,Do you prefer the old or the new when it comes to furniture?
my (male) cousin and i are the same age,أنا و ولد عني عدنا نفسّ لعمر,My son and I look alike in appearance.
what do you want to eat scrambled eggs or fried eggs or a boiled egg,"بخيّ تاكول لبيد مخالت, ماقلي ولا ماسلوق?","Is it better to eat liver with onions, neither fried nor boiled?"
would you prefer two single beds?,واش كاتفادل جوج ناموسييات ديال شاخسّ واحد?,Is he looking for a couple of mosquito nets for one person?
i would like to see the room first,بغيت نشوف عافاك شامبر هيا لاولا ?,"I want to see, please, the room first."
"could you take care of my luggage, please?",مومكين ليك تدي لييا لباڭاڭ ديالي عافاك?,"Can you pass me my bag, please?"
there's a message for you if you look up,كاينا واحد ريسّالا لفوق إلا هزيتي راسّك,There is a message above unless you shook your head.
warm beer on a cold day isn't my idea of fun,بيرا دافيا فنهار بارد ماشي أحسّن فيكرا,Going out in the cold during the day is not the best idea.
i broke my camera which i record with youtube videos,هرسّت لكامرا لي كانسور بيها لڤيدووات ديالي,I broke the camera I used for my videos.
i wonder when i will come back to the city,بغيت غا إمتا نرجع ل هاد لمدينا,I want to know when we will return to this city.
i always wanted to live  in the house with big windows,من ديما بغيت دار فوها شراجم كبار,I've always wanted a house with big windows
we have bigger problems to worry about,عندي موشكيل كنت من هادش نفكرو فيه,I have a problem that I've been thinking about.
this is the biggest cat i've ever seen,عمري شفت شي موشا كبر من هاد,I have never seen anything bigger than this.
no one can move this box,تا واحد مايقدر إحرك هاد ل بوتا,Someone can't move this boat.
are we on the right road for london?,واش هاد هيا تريق ديال لوندرس ?,Is this the color scheme of the living room?
"can you show me on the map, please?",تقدر توريني ف ل خاريتا عافاك ?,"Can you show me the way out, please?"
you will pass a süpermarket on your left,خا دوز علا سوپرمارش علا ليسّر ديالك,Go straight to the supermarket on your left.
turn right at the crossroads,فاش توسل ل رونپون دور علا ليمن,"When you reach the roundabout, turn left."
it's about 100 meters from here,بعيد ب واحد ميات ميترو علا هنا,It's about a hundred meters away from here.
"my body says yes, but my heart say no","لجيسّم ديالي كيڭول أه, ولك عقلي لا","My body says yes, but my mind says no."
i am not accepting anything else at this time,ماخانقبل ب تا حاجا أخرا هاد ساعا,I won't accept anything else right now.
i just don't have that to give right now,غا ماعنديش دكشو باش نعتيه ليك دابا,I don't have anything to give you right now.
you are my reason for living,نتا/نتي سباب علاش كمال ف هاد لحايات,You are the reason why everything is perfect in these situations.
"teacher, please can you repeat again?",وستاد عافاك تقدر تعاود شنو ڭلتي ?,"Excuse me, can you repeat what I said?"
i'm afraid i've no idea,سمح ليا ماعندي تا فيكرا علا هادش,"Excuse me, I don't have time to think about this."
i'm not 100% sure on that,مامتءكدش ميا ف ل ميا علا هادش,I'm not sure about this at all.
"i really appreciate you asking me, bu t i can't do it",شوكران حيت سولتيني والاكين مانقدرش ندير هادشي,"Thank you for asking me, but I can't do this."
the oldman has just shown the policeman his driving license,راجل شارف يالّاه ورا لپرميس ديالو لبوليسّي,The man almost got caught and ran to his police friend.
her best friend sent her a gift from japan,عشيرتها سيفتات ليها وحاد لكادو من الجاپون,Her family bought her a sword and a katana from Japan.
her mother cooked her a delicious tajine,مها تيبات ليها واحد تاجين وا بنين,"Meha has two daughters, one is older and the other is younger."
my mother has already taken a cup of coffee to my father,لواليدا راها عتات لواليد كاسّ ديال لقهوا,Her mother gave her father a cup of coffee.
betty has painted a beautiful picture for her best friend,بتّي سبغات واحد تسويرا زوينا ديال عشيرتها,My sister has a beautiful traditional dress.
judy has baked some chocolate cookies for me,جودي تيب لييا واحد لكوكيس ديال شكلات,"Bring me a chocolate chip cookie, please."
"what's more important, health or wealth?",شكون لي حسّن سحا ولا لفلوسّ ?,"Who is better at swimming, him or for money?"
my brother had a toothache last week,خويا كانت داراه درسّ سيمانا لي فاتت,My friend was studying last week.
"this cat is beautiful, but mine is more beautiful",هاد لموش زوين والاكين ديالي حسّن منو,"This cat is cute, but mine is cuter."
nothing beats a big glass of beer in summer,ماكاين ماحسّن من كاسّ ديال لبيرا فسايف,There is nothing better than a cold beer on a hot day.
a sun burn can peel if its bad enough,لبرونزاڭ يقدر يتقشر إلا كان نيت قاسح,Bronze can peel off unless it has a harsh intent.
he was dressed like a bear,كيبان بحال شي دوب معا هادوك لحوايج,It looks like a match with those things.
"no, i can't clean your house it's too big!",لا مانقدرش نقي دارك را كبيرا بزاف,"We can't find your house, it's very big."
bailey wishes he had a nicer car,بايلي ماكرهش كون كان عندو تونوبيلا حسّن,Bailey doesn't seem to mind having a good time.
it's much bigger than i thought it would be,هادشي كبار من دكشي لي كنت متخيل,This is bigger than what I imagined.
he is only about 180cm tall,فيه خير شي ميترو و تمانين سانتيم,There's nothing better than Metro and 80 centimeters.
i was okay the second i shot him,كنت بيخير ملي فلقيتا لي تيريت فيه,I was lost until I found someone to guide me.
what's your favorite ice cream flavor?,أشناهووا أحسّن ماداق عندك ديال ڭلاس ?,What's the best thing you've tasted in your life?
you guys can leave whenever you want,دراري تقدرو تمشيو فين ما رشقات ليكوم,"Friends, you can go wherever you want, I don't mind."
do you guys have any big plans tonight?,دراري عندكوم شي بلان لهاد ليلا ?,Do you guys have any plans for tonight?
the smell of freshly cut grass filled the air,عاتيا مريحا ديال هاداك ربيع لي مقتع,The atmosphere of this spring is very relaxing.
the children built sandcastles on the beach,دراري سخار بناو قسورا ديال رملا فلبحر,The fishermen are preparing their nets for fishing in the sea.
the architect designed an innovative building,لموهانديسّ سوب لبلان ديال عيمارا جديدا هربانا,Mohandiss is supervising the construction of a new building.
the shopper compared different brands before deciding,قبل مايشري قارن لكليان بزّاف ديال لماركات,"Before buying, compare the quality of many brands."
the item was carefully wrapped to prevent damage,تجمع پرودويت مسيان باش مايقع ليه والو,Productivity increases when we focus on it.
the price was well within the customer's budget,تامان كان هووا هاداك لفلوسّ ديال لكليان,It seems like that was his money for the meal.
the customer compared prices between different stores,لكليان قارن لأتمينا مابين بزّاف ديال لماحالات,Both of them compared to each other have a lot of similarities.
the first half saw several close chances for both teams,لشوت لول كان فيه موحاوالات لفراقي بزوج,He tried to convince me to divorce my husband.
"the match ended in a thrilling draw, leaving fans eager for more",سالا لماتش بتاعادول واخا لجومهور مابخاهش يسالي,"He asked about the match of Barcelona and Real Madrid, but the Juventus fan didn't want to ask me."
the defender's sliding tackle saved a potential goal,تاككل ديال لمودافيع جبد بيت من شبكا,Eating seafood makes me feel at home.
the goalkeeper's crucial saves kept the team in the game,لڭول خلا فرقتو نقادرا تربح بلحبيسّ ديالو,He said that his team can win the championship.
fresh herbs and spices can add flavor without added salt,لأعشاب و لعترييا كيزيدو لماداق بلا ملحا,Herbs and spices enhance the taste without salt.
have you watched any good movies lately?,واش شتي هاد لأيام شي فيلم زوين?,Do you want to watch a good movie these days?
what's your favorite type of cuisine?,أشناهييا أحسّن ناوع ديال ماكلا عندك ?,What is the best type of food you have?
any interesting plans for the upcoming holidays?,حات شي بلانات واعرين لهاد لعوتلا ?,Are there any plans or ideas for this weekend?
how do you stay motivated in your work or studies?,كيفاش كاتبقا موتيڤي فقرايتك و خدمتك ?,How do you stay motivated in your studies and work?
how do you keep up with your health ?,كيفاش كادير باش تحافد علا سحتك ?,How can I help you save money on your bill?
do you like listening to music while studying?,كيعجبك تسمع لأخاني ملي كاتكونو كاتقرا ?,Do you like listening to my siblings when they are reading?
what's your favorite season and why?,أشناهووا أحسّن فاسل عندك و علاش ?,What's the best thing you have in your wallet and why?
how do you find balance between work and personal life?,كيفاش كاتوازن بين لخدما و حياتك ?,How do you balance between work and life?
how do you usually cope with a busy schedule?,كيفاش كادير إلا كانت لوقتك مشارجي ?,How do you manage if your time is limited?
how do you unwind and relax after a stressful day?,كيفاش كاترتاح مورا شي نهار قاسح ?,How do you relax after a tough day?
how do you approach making decisions in your daily life?,علامن كاتعتامد باش تاخود قارارت فحياتك ?,How do you make decisions in your life?
what's your favorite type of dessert?,أشناهووا أحسّن نو كيجيك ديال دسّرات ?,What is the best way to get rid of stress?
what's your favorite childhood memory?,أشناهييا أحسّن ديكرا ليك ديال سخر ?,What's the best memory you have of a joke?
are you a dog or cat person?,أش كايعجبك كتر لكلاب ولا لمشاش ?,Do you prefer cats or dogs more?
do you enjoy spending time outdoors?,كيفاش كاتبرع راسّك ملي كاتءرج برّا ?,How do you manage to keep your cool when things get tough?
what's your favorite type of art?,أشناهووا أحسّن نوع ديال لفن عندك ?,What is your favorite type of art?
what's your favorite holiday tradition?,أشناهييا أحسّن عادا كاديرها فعيد لميلاد ?,What's the best gift I can get for a birthday?
what's your favorite type of dance?,أشناهووا أحسّن نوع ديال شتيح عندك ?,What is the best type of shampoo you have?
how do you stay calm under pressure?,كيفاش كاتبقا هادي واخا تكون مپرسّي ?,How do you stay calm even when you're not asking?
do you enjoy family gatherings?,واش كايعجبك لحال ملي كاتجمع لعاإلا ?,Do you enjoy being alone when you gather your thoughts?
how do you stay organized when traveling?,كيفاش كاتبقا مندم ملي كاتكون مسّافر ?,How do you stay connected when you're traveling?
do you like going to poetry readings?,كايعجبك تمشي تسمع لقرايا ديال شيعر ?,Do you enjoy walking and listening to poetry readings?
are you into science fiction movies?,كيكايجيوك لس فيلمس ديال سسينس فيكتيونس ?,Do you enjoy watching science fiction movies?
what's your favorite type of museum?,أش أحّسن نو ديال ماتاحيف عندك ?,What is the best type of conditioner you have?
did you catch the latest episode of that show?,تفرجتي فلحلقا لاخرا ديال هاداك لبرنامج ?,Did you watch the last episode of that show?
what's your favorite type of food?,أش أحسّن نوع عندك ديال لماكلا ?,What is your favorite type of food?
what's your favorite type of party?,أشناهووا أحسّ نوع ديال لحافالات عندك ?,Do you have a specific type of buses in mind?
how do you like to spend your weekends?,كيفاش كاتبغي دوز لس ويكندس ديالك ?,How do you like to spend your weekends?
i have a dentist appointment tomorrow,عندي رندز ڤوس معا تبيب لسنان خدا,I have a dentist appointment next week.
what are the most important historical events of this country?,أشناهوما أهام أحدات تاريخييا ديال هاد لبلاد,They consider them as important historical events of this country.
how do people greet each other in this culture?,كيفاش ناسّ كيسلمو علا بعديياتهوم فهاد تاقافا,How do people greet each other in this situation?
what role does religion play in the lives of the people?,واش كاتءتر لدييانا فلحيات ديال ناسّ ?,Do you believe in destiny in people's lives?
how are weddings celebrated in this country?,كيفاش كيتافلو ناسّ بلعراسات فهاد لبلاد ?,How do people communicate in weddings in this country?
what are the primary sources of income in this country?,أشناهووا أول ماسدر دخل فهاد لبلاد ?,What did he do as soon as he entered this country?
how does the education system prepare students for the future?,كيفاش كاتوجد لقرايا هنا تلامد لموستقبال ?,How do you find the readers here responding to the reception?
how do people celebrate here religious festivals?,كيفاش كيحتافلو ناسّ هنا بلأعياد دينييا ?,How do people celebrate religious holidays here?
what's the first song that comes to mind right now?,أشانهييا أول وخنييا جاتك فراسّك دابا ?,Why are you the first to arrive and the last to leave now?
what songs do you enjoy listening to at the beach?,إنا أخاني كيعجبك تسمع ليهوم فلبحر ?,Do you like listening to the sound of the waves in the sea?
do you enjoy watching sports documentaries?,كايعجبك تشوف لس دوكومنتايرس ديال رييادا ?,Do you enjoy watching entrepreneurship documentaries?
have you ever met a professional football player?,ماعمرك ماتلاقيتي شي لعاب ديال كورا ?,Have you ever found a football player's autograph?
do you have a favorite sports movie?,ماعمرك ماتفرجتي فشي فيلم علا رييادا ?,Have you ever watched a movie about entrepreneurship?
have you ever participated in a sports charity match?,ماعمرك ماشاركتي فشي ماتش رييادي خايري ?,Have you never participated in a professional match before?
how do you choose a restaurant when traveling?,كيفاش كاتختار رستورا ملي كاتكون مسافر ?,How do you choose a restaurant when you are traveling?
what's your favorite type of cheese?,أشناهووا أحسّن نوع ديال فرماج عندك ?,What is the best type of cheese you have?
i can't believe how quickly this year is flying by!,مايمكنش كيفاش تار لوقت هاد لعام ?,It's impossible to know how time will be this year.
remember that time we got lost on that road trip? good times,باقي عاقل ملي دعنا فسفر? وا يامات,He's still sane when he left for the trip? Oh my!
i miss the days when summer break meant endless fun,توحشت لييام ملي سايف كان كولو دحك,I miss the days when we used to laugh together.
i wish i could fast forward through life's tough moments,ماكرهتش نسرع ل أحدات سعيبا ديال لحايات,I didn't rush into difficult situations in life.
i wish i could understand what my pets are thinking,كون خير عرفت فاكك كيفكرو لحاياوانات ديالي,"Be good, I knew how they think about my animals."
i wish i could transform my nightdreams into real life adventures,ماكرهتش كون رجعت أحلامي ديال ليك لحقيقا,I couldn't help but turn my dreams of you into reality.
do you ever think about how weird this language is?,ماكايبانش ليك شحال خاريبا هاد لوخا ?,"You don't seem to care how difficult this situation is, do you?"
i'm convinced that coffee is the elixir of life and productivity,لقهوا هيا سير ديال لحاياويا و ناشات,The café is the meeting place for friends and chit-chat.
what's your ultimate goal in life ?,شنو لهاداف ديالك لول فل حايات ?,What is your first memory in life?
what is your worst nightmare ?,شنو أكتار حاجا نتا أيف منها ?,What are the things you enjoy the most?
what is your most prized possession?,شنو أكاتر حاجا عندها قيما عندك ?,What are the most valuable things he has that you don't?
what is your best childhood memory?,شنو أحسّن ديكرا عندك من سخور ?,What's the best memory you have from childhood?
where is the coolest place you traveled?,شنو هيا أحسّن بلاسّا سافرتي ليها ?,What is the best place you have traveled to?
tell me about your longest running friendship with someone?,عاود ليا علا أتوال ساداقا دوزتيها ?,Remind me to return the book I borrowed from you.
what is your earliest memory?,شنو هيا أبعاد ديكرا عاقل عليها ?,What are the dimensions of that smart decision?
what do you think makes you unique?,شنو كاتدن كيخليك مختالف علا ناسّ ?,What habits make you stand out from others?
whose opinion do you care most about?,شكون أكتار شاخسّ كيهمك راإي ديالو ?,Who is more stubborn when they set their mind to something?
what are you most thankful for?,شنو أكتار حاجا نتا شاكور عليها ?,What are the things you are most grateful for?
what is the greatest challenge or struggle you have ever faced?,شنو أكبار عاإق واجهتيه ف حياتك ?,What is the biggest challenge you have faced in your life?
what is the most ridiculous nightmare you have ever had?,شنو هوا أسخاف كابوسّ حلمتي بيه ?,What is the most ridiculous nightmare you've ever had?
what is your favorite song?,شنو ل وخنيا ل موفادالا ديالك ?,What is your favorite hobby or pastime?
what is the worst outfit you ever wore?,شناهيا أخياب لبسّا لبستي ف حياتك ?,What are the worst clothes you have ever worn in your life?
what is your favorite kind of cuisine?,شنو أكتار ناوع ديال لماكلا كيعجبك ?,What types of food do you like the most?
what is the best meal you have ever eaten?,شنو أحسّن وجبا كليتي ف حياتك ?,What is the best meal you have ever eaten in your life?
what are you allergic to?,عندك شي حاسّاسيا من شي حاجا ?,Do you have any intuition about something?
"if you could choose a new name, which one would it be?",شنو سميا لي تبغي تسمي راسّك ?,What do you want to name your head?
what is the best vacation you have ever taken?,شناهيا أحسّان عوتلا دوزتي ف حياتك ?,What are the best lessons you have learned in your life?
what is the coolest thing you ever made?,شناهيا أحسّان حاجا درتيها ف حياتك ?,What is the best thing you have done in your life?
"my day was pretty good, i finally finished that project",داز نهار بيخير يالّاه كملت داك لپروجت,"He spent the whole day outside, so he completed that project."
