eng,darija_ar,transl
"the match was a display of skill, agility, and teamwork","لماتش تشوف فيه لقليب, جري و لاعب جاماعي","When you see him play, he is a runner and a team player."
the goalkeeper's quick reflexes saved crucial shots,رفلش ديال لحاريسّ خلاه جبد شي كواري سعاب,The flash of the headlights made him notice a snake on the road.
the ball possession statistics revealed each team's dominance,لإحساإيات ديال لپوسّسّيون ورات شكون لي حكم لماتش,The dynamics of the game show who is in charge of the match.
sports can help reduce stress and anxiety,ريايادا كاتقدر تنقسّ ليك من سترسّ و تقلاق,Entrepreneurs can help you escape stress and find balance.
always stay curious and open to learning new things,ديما بقا برڭاڭ و قلب علا حوايج جداد,Always stay positive and keep an open heart to new things.
have you ever noticed how certain songs transport you back in time?,واش ماعمرك مالاحدتي كيفاش لأخاني كاترجع لييام لقديما,Have you ever wondered how old friends come back to the past?
do you enjoy attending live events or prefer staying in?,أش كايعجبك تمشي لحافالات ولا تبقا فدار ?,Do you prefer to take the bus or stay at home?
are you more introverted or extroverted in social settings?,نتا من نوع لي منخالق ولا مفتح ?,Are you the type who doesn't mix or open up?
do you enjoy cooking or prefer dining out?,أش كايعجبك تيب ولا تخرج تعشا برا ?,Do you prefer to stay in or go out for dinner?
do you prefer solo activities or collaborating with others?,أش كيعجبك تخدم بوحدك ولا معا ناسّ ?,Do you prefer working alone or with others?
what's your favorite way to exercise?,أشانهييا أحسّن تاريقا عندك باش تدير سپورت ?,Why do you think you have better tactics to manage sports?
what's your favorite book genre?,شناهووا أحسّن نوع ديال كتاب بنيسبا ليك ?,What is your favorite type of book?
are you a coffee or tea person?,نتا من نوع لي كاتشرب لقهوا ولا أتاي?,Are you the type who drinks coffee or tea?
they're building a treehouse for the kids,كايبنيو واحد دار علا شكل شجرا لدراري سخار,He's building a house that looks like a tree for the squirrels.
what languages are commonly spoken in this country?,أشناهوما لوخات لي كايدويو نيهوم فهاد لبلاد ?,What are the mistakes they are making in this country?
how do people typically celebrate birthdays in this country?,كيفاش ناسّ كيحتافلو بلعيد ميلاد فهاد دولا ?,How do people celebrate Christmas in this country?
what role does art play in this country?,أشناهووا دور لي كايلعب لفن فهاد لبلاد ?,What role does he play in the art scene in this country?
what songs make you want to dance spontaneously?,أشناهييا لأوخنييا لي كاترجعك باخي تشتح ديريكت ?,What are the things that make you feel nostalgic when they remind you of your childhood?
what songs do you like to listen to during road trips?,أشناهوما لأخاني لي كايعجبك تسمع ليهوم فسفر ?,What do you think of my friends who you enjoy listening to while traveling?
what songs do you enjoy listening to with friends?,إنا أخاني كيعجبك تسمع ليهوم معا سحابك ?,Do you like listening to music with headphones?
what's your must have ingredient in a salad?,أشناهييا لحاجا لي مايمكنش ماتحيدهاش من شلادا ?,What is something that cannot be avoided in life?
have you ever traveled to a place you'd love to go back to?,ماعمرك ماسافرتي لشي بلاسّا تبخي ترجع ليها ?,Have you ever traveled to a place and felt like going back to it?
how would you describe your dream vacation?,كيفاش تقدر توسف سفر لي كاتحلم بيه ?,How can you afford to travel to the dream destination?
remember when we used to stay up all night playing video games?,عقلتي ملي كنا كانبقاو سهرانين ليلا كاملا كانلاعبو,You thought that we used to stay up all night playing.
i've realized that my tolerance for spicy food has drastically decreased,لاحدت أناني وليت قادر شوييا ناكل ماكلا حارا,She became selfish and thought she could handle eating spicy food.
have you noticed how the best conversations happen during late night chats?,مالاحدتيش أنا أحسّن لس كونڤرساتيونّس ماكايوقعو خير فليل,"Don't underestimate me, I excel in conversations that lead to good outcomes."
i'm convinced that the best solutions come to us in the shower,أنا مقتانع أنا أحسّن لحولول كايجيونا معا تدواش,I believe I am better off alone than with those who bring chaos.
i wish i could give my past self some advice,ماكرهتش كون قدرت نعتي لراسّي فلمادي شي ناسيحا,I didn't hate being able to stand up for myself when someone gave me advice.
let's have a creative day,يالّاه ندوزو نهار نميو فيه ل بتيكار ديالنا,Let's spend the day swimming in our pool.
i'm convinced that ice cream can mend even the toughest days,أنا مقتانع لڭلاس إقدر إقاد حتا أسعاب نهارات,I am convinced that I can lead even in the most difficult situations.
do you ever think about how technology has changed how we communicate?,عمرك فكرتي كيفاش تكنولوڭيا بدلات كيفاش كانتواسلو ?,Have you ever thought about how technology has changed the way we communicate?
remember that time we pulled off that epic prank on mom?,عقلتي داك لماقلاب لخاتير لي درنا لماما ?,Did you think about what we should do with the things we bought?
have you ever thought about how we've evolved from rivals to best friends?,عمرك فكرتي كيفاش تورنا من أعداء لسحاب ?,Have you ever thought about how to turn us from enemies to clouds?
i'm convinced that our shared memories are like our own treasure,أنا مقتانعا بلي ديكرايات ديالنا هوما كانز ديالنا,I am convinced that our rights are our own battles
what is one thing you can't stand in people ?,شناهيا لحاجا لي ماتقدرش تحملها ف ناسّ ?,What is something you can't stand in people?
what do you think is the greatest accomplishment of your life?,شنو كادن أكبار إنجاز درتيه ف حياتك ?,What is the biggest accomplishment you have achieved in your life?
who is the smartest person you ever met?,شكون أكتار شاخسّ دكي تلاقيتيه ف حياتك ?,Who is the most deceitful person you have ever met in your life?
what is one thing that instantly makes your day better?,شناهيا لحاجا لي تقدر تقاد ليك نهارك ?,What is the thing that can make your day better?
when did you first feel like an adult?,إمتا حسّيتي براسّك د بسّح وليتي أدولت ?,When was the last time you felt like your head was spinning and you lost control?
what is the most important decision you have ever made so far?,شنو هوا أهام قارار خديتيه ف حياتك ?,What is the most important decision you have made in your life?
what is something that always makes you smile?,شنو هيس ل حاجا لي ديما كاتفرحك ?,What is the thing that always makes you happy?
what is the strangest coincidence that ever happened to you?,شنو أخراب حاجا ترات ليك ف حياتك ?,What is the most disruptive thing you have encountered in your life?
describe your most eccentric family member,وسف لينا أكتار شاخسّ عندكون خاريب ف لعاإلا,We have a lot of problems with you guys outside.
does your family practice any unusual traditions?,عاإلتك عندهوم شي عادات و توقوسّ فشكل ?,Does his family have any particular customs or traditions?
what is the most awkward situation you ever found yourself in?,شنو هو أكتار ماوقيف موحريج تحتيتي فيه ?,What is the most embarrassing situation you have ever been in?
what book changed your life?,كيان شي كتاب لي بدل ليك حياتك ?,Is there a book that changed your life?
what is the best idea you have ever had for a business?,شنو أحسّن فيكرا جاتك علا قبل شي مشروع,What was the best idea that came to your mind before a project?
what is the bravest thing you ever did?,شناهيا أكتار حاجا شجيعا درتي ف حياتك ?,What are the bravest things you have done in your life?
what is your favorite thing to do with your parents?,شنو أحسّن حاجا كيعجبك ديرها معا واليديك ?,What is the best thing you like to do with your hands and your mind?
do you think our grandchildren will be as amused by our childhood stories as we are?,فانادارك حفادنا خايعجبوهوم لقيسّاسّ لي عجبونا حنا فسخرنا,"In our neighborhood, our grandchildren like what we liked when we were young."
i finished the chores first to go play checkers with my friends,ساليت شقا باش نمشي نقسر داما معا سحابي,I asked my friend to go hiking with me under the clouds.
let's order some pizza and watch a movie,يالّاه نكومّانديو شي پيزّا و نتفرجو فشي فيلم,Let's order a pizza and watch a movie.
they're a great way to learn about different topics,راهوم أتريقا زوينا باش تعلم فبزّاد فيال لماواديع,They are very strict so that you can learn more effectively in the courses.
could you please double check the price for this item?,تقدر تشوف تامان تامان ديال لهاد لپرودويت ?,Can you see the full details of this product?
could you tell me the total amount before i make my final decision?,تقدر تڭولييا لمجموع قبل ماناخود لقارار لخر ?,Can you discuss the matter together before we make the final decision?
could you assist me with finding the right size in this clothing item?,تقدر تعاوني باش نلقا لقياسّ فهاد لحوايج ?,Can you help me find a ruler for these things?
do you have any information about upcoming sales or promotions?,واش عارف إلا كان شي سولد جاي ?,Do you know if there's a soldier coming?
could you please weigh these fruits and vegetables for me?,تقدر تعبر لييا هاد دسّرت و لخدرا ?,Can you explain to me this mystery and riddle?
can you assist me in finding products suitable for hair?,تقر تشوف مايا شي پرودوييات مسيانين ديال شعر,Make sure to check out Maya's latest poetry productions.
let's plan a surprise weekend trip to a place we've never been before,خلينا نبلنيو شي سفر لشي بلاسّا ماءمرنا ماشفناها,Let's plan a trip to a place we've never been before.
how do you always know the right words to say when i'm feeling down?,كيفاش ديما كاتعرف دوي ملي ماكاتكونش راشقا لييا,You always know who truly cares about you.
let's plan a night where we revisit the place we first met,شي نهار خاسّنا نمشيو لءول بلاسّا تلاقينا فيها,"One day, we decided to go to the first place we met."
what adjustments did you make in your strategy after the opponent's goal?,أش بدلتو فلخوتا مورا لبيت ديال لخاسّم ?,What did you change in the kitchen after the plumber left?
how do you maintain your focus the entire match?,كيفاش كاتحافد علا تركيز ديالك وست لماتش ?,How do you focus on your homework when there's a match on?
what does it mean to you to represent your country on the international stage?,أش كيعني ليك تمتل بلادك فبوتولا عالامييا ?,What does it mean to represent your country on an international level to you?
what does it feel like to score a goal in front of thousands of cheering fans?,كيكايجيك لإحساسّ تماركي قدام لألاف ديال لجاماهير ?,How does it feel to perform in front of thousands of fans?
what do you think was the most crucial aspect that led to your team's victory today?,أشناهييا أهام حاجا فلماتش لي خالتكوم تربحو ?,What is the most important thing in a match that your aunt wins?
what do you believe is the secret behind maintaining a winning mentality?,أشناهووا سير باشتبقا ديما باخي خير تربح ?,What is the secret to always being in a good mood and winning?
how do you manage to recover from injuries and setbacks to come back stronger?,كيفاش كاتقدر ترجع حسّن مورا ما كاتوعت ?,How can you expect things to improve if you don't change?
"we were able to control the tempo of the game, which worked in our favor",تحكمنا فريتهم ديال ماتش و هادشي عاونا بزّاف,"Their fear controlled us during the match, and this helped us a lot."
we managed to find gaps in the opponent's defense and exploit them,لقينا منين نتزبقو فديفاع ديال لخاسم و نستخلوهوم,We found a way to defend ourselves from the thieves and scare them off.
we were surrounded by stars and the soothing sounds of nature,كانو نجوم مدورينا و كاتسمع سوات ديال تابيعا,They were shining stars around us and you could hear the whispers of their footsteps.
it's amazing how a simple trip can have such a profound impact on our mood,شوف كيفاش سفر سخير بدل لينا لجو دخيا,See how the weather changed instead of giving us a good atmosphere
exploring the great outdoors with a good friend by my side is the best thing,نكتاشف بلايسّ جداد معا عشيري هييا أحسّن حاجا,Exploring new places with family is the best thing.
and to more adventures that remind us of the wonders of the world,و بزّاف ديال لسافارييات باش نكتاشفو دنيا كيدايرا,And a lot of adventures to discover the world are waiting for us.
and i'll finally have a reason to wear those heels that have been gathering dust in my closet,و أخيران خانقدر نلبسّ هادوك تالونات لمخبياهوم فلمارييو,"Finally, we can wear those high heels to show them off in the mall."
"hey, i was thinking, we haven't had a fancy dinner in ages",سالام عرفتي شحا هادي ماتعشينا شي عشا كلاسّ,"Hey, did you know what? We didn't have a classy dinner."
