eng,darija_ar,transl
but was feeling lazy today!,والاكين ليوم عڭزت!,The weather is cold today!
I am also waiting,أُ أنا تانتسنّا,I'm waiting
We all work a lot,كولّنا كانخدمو بزاف,Tell us they used to work a lot.
"Oh wow, amazing!","أُه, ووو, مودهيل!","Oh, wow, amazing!"
but let's give it a go,والاكين خلينا نجرّبو,But let's give it a try
I'm not sure I understand,مامتأكادش واش فهامت,I'm not sure if I understand.
What turns you on?,أشنو ليكايخليك متحاماس?,What keeps you motivated?
That sounds great,هادشي كايبان واعر,This is obvious
And discuss the financial aspect,ويناقشو معاك لفلوس,They negotiate with you about money
Let's go tomorrow,سافي نمشيو غدّا,"Sure, we'll go tomorrow."
The garlic needs roasting,التوما خاسها تحماسّ,The tomato lost its enthusiasm.
What have I done to you?,أشنو دارت ليك?,What did she do to you?
What have I done to you?,شنو درت ليك?,What did I do to you?
What have I done to you?,أش درت ليك?,What did I do to you?
I have to earn a pair!,خاسني ناكساب جوج,Leave me alone
I'm going to work,أنا غادي لخدما,I'm going to work.
I'm going to work,أنا غادي نخدم,I will work
Do you do cocktails here?,كاتساوب كوكتيلات هنا?,Are cocktails served here?
It's likely they're staying late,موحتامال يابقاو معطّلين,Probably they are on strike
I think so,هادشي لي كايباليا,This is what matters
Probably around 9:00,تقريبان جوايه ق:00,It's almost 12:00.
"Good evening, miss",ماساء لخير أنيسا,Bad company
"Oh, sorry",أُه سماح لييا,Excuse me
That's it?,هادشي لي كاين?,What is this?
All others are sold out,ڭاع لخرين تباعو,Mind your own business
Are you a student?,واش نتا طاليب?,Are you a student?
I already finished mine,راه ساليت ديالي,You hurt my feelings
The bar is about to close,لبار قريب إتسدّ,Next time be careful
I'm bored,أنا كانحاس بلمالال,I'm feeling nostalgic
What are we gonna do?,أشنو غادي نديرو,What are we going to do?
Look at the beautiful view,شوف لماندار زوين,Look at the beautiful landscape
I think it's funny,كانضن بيلا موضحيك,I don't think they understand you
You know how hard I usually work,نتا عارف كيكانخضم,You know how to handle it.
I'm ordering cocktails,أنا غانطلب كوكتايلات,I will order cocktails.
Mojito for me please,موجيتو لييا عافاك,"Help me, please."
You have to change your mind,خاساك تبادال عقليتك,You should consider changing your mindset.
We've got to get to the bar,خاسكوم تمشيو لبار,Let's go to the beach
I got some orange juice,عاندي عاصير ليمون,I have a lemon storm.
Let's go investigate,خلينا نمشيو نحاققو,Let's go and investigate
See you next time,نشوفاك لمارا جايا,See you later
See you next time,نشوفوك لمرّا الجايا,See you next time
it's starting to get dark,بدا كايطيح ضلام,He started to fall into darkness
My phone is completely dead too,تيليفوني طفا تاهووا,"My phone died, I lost it."
Do you have any sugar?,عانداك شي سكّار?,Are you drunk?
"No, I'm afraid not",لا لا معنديش,"No, I don't have it."
It's a bit scary,راه موخيف شوييا,It's a bit scary
Animals don't like fire,لحاياوانات ماكاتبغيش لعافيا,Wild animals don't need permission
they are too close,هوما قراب بزاف,They are very close
Light the fire quick!,شاعال لعافيا بزاربا,He's very generous
I hear voices nearby,كانسماع أسوات حدانا,I can't hear anything
What a relief!,وا علا راحا,"Wow, really"
What a relief!,الله علا راحا,God willing
I don't want to die here!,مابغيتش نموت هنا,I don't want to die here.
Maybe later,ياقدار فواقت أخور,Destiny is above all
you shouldn't drink in the sun,ماخسّكش تشراب فشامش,Don't drink from the glass
You might get drunk faster,تاقدار تسكر بزاربا,You can close it with a zipper.
I'll do a deal,غادي ندير صافقا,I will negotiate
All right!,صلا علا النبي!,Blessings upon the Prophet!
Here's your sandwich!,هاهوا ساندويش ديالك,Here is your sandwich.
you must be hungry?,غايكون فيك جوع?,Are you hungry?
Nice of you to ask,زوينا منك تساوال,You are better than me
thanks for asking,شوكران ملّي سوولتي,Thank you for asking
I'll get the racquets,غادي نجيب لماضاريب,I will get it.
I'll get the racquets,غادي نجيب راكيتات,I will bring the rackets
It's not certain!,هادشي ماشي مأكاد,This is not a big deal
I had a good day,ليوم داز مازيان,Today passed quickly
I take it very often!,كاناخودها بزاف تلمرّات,He took too many selfies.
It's perfectly normal,راه طابيعي تامامان,It's completely normal.
I'm a chocolatier,أنا كانساياب شوكلات,I'm craving chocolate
You will need to refresh my memory,غادي تاحتاج تفاكارني,You will need to remember me
It's very simple,راه ساهلا بزاف,It's very easy
cut it in two,قطّاعها علا جوج,He's ignoring her
That looks perfect,هادشي كايبان ميتالي,This thing seems metallic
"Presentation is important, isn't it?","لعارد موهيم, كاينا?","What's wrong, is there something?"
"Yeah, that's a great idea","أه, فيكرا زوينا","Oh, nice idea"
Chicken pie?,فاطيرا ديال دجاج,Chicken pastries
It's very original,راه أصلي بزاف,He is really tall
Are you enjoying your coffee,واش كاتماتاع بقاهوتاك?,Are you still following me?
What do you want me to do?,أش بغيتيني ندير?,What do you want me to do?
